,"from","to","Pharma R&D  Annual Review 2017"
12146,"Breasttumor",606938,1
12147,"Breasttumor",609325,1
12148,"Breasttumor",609755,1
12149,"Breasttumor",610834,1
12150,"Breasttumor",600691,1
12151,"Breasttumor",603388,1
12152,"Breasttumor",801697,1
12153,"Breasttumor",603134,1
12154,"Breasttumor",609220,1
12155,"Breasttumor",601743,1
12156,"Breasttumor",803529,1
12157,"Breasttumor",606579,1
12158,"Breasttumor",608004,1
12159,"Breasttumor",604391,1
12160,"Breasttumor",608249,1
12161,"Breasttumor",609478,1
12162,"Breasttumor",605853,1
12163,"Breasttumor",608320,1
12164,"Breasttumor",610257,1
12165,"Breasttumor",600351,1
12166,"Breasttumor",610608,1
12167,"Breasttumor",611853,1
12168,"Breasttumor",605825,1
12169,"Breasttumor",602444,1
12170,"Breasttumor",605531,1
12171,"Breasttumor",603777,1
12172,"Breasttumor",606001,1
12173,"Breasttumor",605828,1
12174,"Breasttumor",805420,1
12175,"Breasttumor",611581,1
12176,"Breasttumor",800141,1
12177,"Breasttumor",606684,1
12178,"Breasttumor",602456,1
12179,"Breasttumor",605092,1
12180,"Breasttumor",604250,1
12181,"Breasttumor",607422,1
12182,"Breasttumor",610017,1
12183,"Breasttumor",605028,1
12184,"Breasttumor",610167,1
12185,"Breasttumor",603360,1
12186,"Breasttumor",600968,1
12187,"Breasttumor",602504,1
12188,"Breasttumor",607311,1
12189,"Breasttumor",610281,1
12190,"Breasttumor",610589,1
12191,"Breasttumor",804686,1
12192,"Breasttumor",601749,1
12193,"Breasttumor",606392,1
12194,"Breasttumor",608677,1
12195,"Breasttumor",601572,1
12196,"Breasttumor",802640,1
12197,"Breasttumor",609481,1
12198,"Breasttumor",805174,1
12199,"Breasttumor",606926,1
12200,"Breasttumor",608011,1
12201,"Breasttumor",610793,1
12202,"Breasttumor",611446,1
12203,"Breasttumor",600184,1
12204,"Breasttumor",803489,1
12205,"Breasttumor",610925,1
12206,"Breasttumor",605610,1
12207,"Breasttumor",606304,1
12208,"Breasttumor",609371,1
12209,"Breasttumor",610225,1
12210,"Breasttumor",803499,1
12211,"Breasttumor",608692,1
12212,"Breasttumor",611399,1
12213,"Breasttumor",602158,1
12214,"Breasttumor",611620,1
12215,"Breasttumor",600552,1
12216,"Breasttumor",609415,1
12217,"Breasttumor",609416,1
12218,"Breasttumor",607307,1
12219,"Breasttumor",610492,1
12220,"Breasttumor",609967,1
12221,"Breasttumor",611592,1
12222,"Breasttumor",610651,1
12223,"Breasttumor",605864,1
12224,"Breasttumor",610002,1
12225,"Breasttumor",609211,1
12226,"Breasttumor",609110,1
12227,"Breasttumor",612109,1
12228,"Breasttumor",610330,1
12229,"Breasttumor",603464,1
12230,"Breasttumor",604487,1
12231,"Breasttumor",610744,1
12232,"Breasttumor",602257,1
12233,"Breasttumor",607985,1
12234,"Breasttumor",608774,1
12235,"Breasttumor",611530,1
12236,"Breasttumor",604280,1
12237,"Breasttumor",603505,1
12238,"Breasttumor",801810,1
12239,"Breasttumor",602358,1
12240,"Breasttumor",607148,1
12241,"Breasttumor",603145,1
12242,"Breasttumor",602234,1
12243,"Breasttumor",606219,1
12244,"Breasttumor",604130,1
12245,"Breasttumor",609582,1
12246,"Breasttumor",610199,1
12247,"Breasttumor",604883,1
12248,"Breasttumor",607882,1
12249,"Breasttumor",610866,1
12250,"Breasttumor",611037,1
12251,"Breasttumor",610316,1
12252,"Breasttumor",608078,1
12253,"Breasttumor",604792,1
12254,"Breasttumor",611582,1
12255,"Breasttumor",603631,1
12256,"Breasttumor",605416,1
12257,"Breasttumor",603429,1
12258,"Breasttumor",609750,1
12259,"Breasttumor",610051,1
12260,"Breasttumor",804285,1
12261,"Breasttumor",612239,1
12262,"Breasttumor",606060,1
12263,"Breasttumor",603146,1
12264,"Breasttumor",607957,1
12265,"Breasttumor",610443,1
12266,"Breasttumor",603944,1
12267,"Breasttumor",602308,1
12268,"Breasttumor",800980,1
12269,"Breasttumor",602242,1
12270,"Breasttumor",612353,1
12271,"Breasttumor",609816,1
12272,"Breasttumor",601054,1
12273,"Breasttumor",601216,1
12274,"Breasttumor",602618,1
12275,"Breasttumor",604460,1
12276,"Breasttumor",601028,1
12277,"Breasttumor",611687,1
12278,"Breasttumor",602374,1
12279,"Breasttumor",602253,1
12280,"Breasttumor",604955,1
12281,"Breasttumor",801957,1
12282,"Breasttumor",606071,1
12283,"Breasttumor",604105,1
12284,"Breasttumor",606575,1
12285,"Breasttumor",611333,1
12286,"Breasttumor",602689,1
12287,"Breasttumor",603506,1
12288,"Breasttumor",603635,1
12289,"Breasttumor",606640,1
12290,"Breasttumor",602856,1
12291,"Breasttumor",611104,1
12292,"Breasttumor",604382,1
12293,"Breasttumor",604601,1
12294,"Breasttumor",804718,1
12295,"Breasttumor",600437,1
12296,"Breasttumor",607820,1
12297,"Breasttumor",800315,1
12298,"Breasttumor",801591,1
12299,"Breasttumor",801021,1
12300,"Breasttumor",803672,1
12301,"Breasttumor",606464,1
12302,"Breasttumor",602157,1
12303,"Breasttumor",608475,1
12304,"Breasttumor",606537,1
12305,"Breasttumor",602674,1
12306,"Breasttumor",611494,1
12307,"Breasttumor",611176,1
12308,"Breasttumor",600617,1
12309,"Breasttumor",603607,1
12310,"Breasttumor",606490,1
12311,"Breasttumor",602957,1
12312,"Breasttumor",610327,1
12313,"Breasttumor",611727,1
12314,"Breasttumor",611477,1
12315,"Breasttumor",802205,1
12316,"Breasttumor",609682,1
12317,"Breasttumor",611548,1
12318,"Breasttumor",610034,1
12319,"Breasttumor",606822,1
12320,"Breasttumor",610827,1
12321,"Breasttumor",600917,1
12322,"Breasttumor",605726,1
12323,"Breasttumor",601114,1
12324,"Breasttumor",607147,1
12325,"Breasttumor",611850,1
12326,"Breasttumor",611864,1
12327,"Breasttumor",601174,1
12328,"Breasttumor",600783,1
12329,"Breasttumor",802573,1
12330,"Breasttumor",607102,1
12331,"Breasttumor",802315,1
12332,"Breasttumor",605172,1
12333,"Breasttumor",605201,1
12334,"Breasttumor",609737,1
12335,"Breasttumor",803013,1
12336,"Breasttumor",611394,1
12337,"Breasttumor",611816,1
12338,"Breasttumor",600823,1
12339,"Breasttumor",605232,1
12340,"Breasttumor",600069,1
12341,"Breasttumor",607997,1
12342,"Breasttumor",601959,1
12343,"Breasttumor",802634,1
12344,"Breasttumor",600887,1
12345,"Breasttumor",602163,1
12346,"Breasttumor",610092,1
12347,"Breasttumor",800561,1
12348,"Breasttumor",607403,1
12349,"Breasttumor",608815,1
12350,"Breasttumor",603461,1
12351,"Breasttumor",607565,1
12352,"Breasttumor",603763,1
12353,"Breasttumor",610318,1
12354,"Breasttumor",801612,1
12355,"Breasttumor",805172,1
12356,"Breasttumor",612127,1
12357,"Breasttumor",611712,1
12358,"Breasttumor",608398,1
12359,"Breasttumor",607296,1
12360,"Breasttumor",609959,1
12361,"Breasttumor",605771,1
12362,"Breasttumor",607856,1
12363,"Breasttumor",608003,1
12364,"Breasttumor",603203,1
12365,"Breasttumor",600379,1
12366,"Breasttumor",611939,1
12367,"Breasttumor",608065,1
12368,"Breasttumor",804802,1
12369,"Breasttumor",605776,1
12370,"Breasttumor",610078,1
12371,"Breasttumor",804007,1
12372,"Breasttumor",611996,1
12373,"Breasttumor",602863,1
12374,"Breasttumor",610939,1
12375,"Breasttumor",609425,1
12376,"Breasttumor",803667,1
12377,"Breasttumor",608006,1
12378,"Breasttumor",608516,1
12379,"Breasttumor",605775,1
12380,"Breasttumor",604813,1
12381,"Breasttumor",602146,1
12382,"Breasttumor",603213,1
12383,"Breasttumor",607718,1
12384,"Breasttumor",607183,1
12385,"Breasttumor",608380,1
12386,"Breasttumor",600364,1
12387,"Breasttumor",601125,1
12388,"Breasttumor",602433,1
12389,"Breasttumor",604992,1
12390,"Breasttumor",611563,1
12391,"Breasttumor",602322,1
12392,"Breasttumor",611060,1
12393,"Breasttumor",607699,1
12394,"Breasttumor",805712,1
12395,"Breasttumor",606866,1
12396,"Breasttumor",603361,1
12397,"Breasttumor",603305,1
12398,"Breasttumor",604702,1
12399,"Breasttumor",803472,1
12400,"Breasttumor",600661,1
12401,"Breasttumor",601024,1
12402,"Breasttumor",800650,1
12403,"Breasttumor",604282,1
12404,"Breasttumor",606691,1
12405,"Breasttumor",612077,1
58864,"Metastaticbreastcancer",804806,1
58865,"Metastaticbreastcancer",602836,1
58866,"Metastaticbreastcancer",804639,1
58867,"Metastaticbreastcancer",600083,1
58868,"Metastaticbreastcancer",604839,1
58869,"Metastaticbreastcancer",608546,1
58870,"Metastaticbreastcancer",606622,1
58871,"Metastaticbreastcancer",609631,1
58872,"Metastaticbreastcancer",610514,1
58873,"Metastaticbreastcancer",603552,1
58874,"Metastaticbreastcancer",801697,1
58875,"Metastaticbreastcancer",607847,1
58876,"Metastaticbreastcancer",601954,1
58877,"Metastaticbreastcancer",607987,1
58878,"Metastaticbreastcancer",610731,1
58879,"Metastaticbreastcancer",604668,1
58880,"Metastaticbreastcancer",604735,1
58881,"Metastaticbreastcancer",611499,1
58882,"Metastaticbreastcancer",607763,1
58883,"Metastaticbreastcancer",607412,1
58884,"Metastaticbreastcancer",611415,1
58885,"Metastaticbreastcancer",606644,1
58886,"Metastaticbreastcancer",610343,1
58887,"Metastaticbreastcancer",612128,1
58888,"Metastaticbreastcancer",605258,1
58889,"Metastaticbreastcancer",605649,1
58890,"Metastaticbreastcancer",607422,1
58891,"Metastaticbreastcancer",607208,1
58892,"Metastaticbreastcancer",610243,1
58893,"Metastaticbreastcancer",608676,1
58894,"Metastaticbreastcancer",607312,1
58895,"Metastaticbreastcancer",802834,1
58896,"Metastaticbreastcancer",800869,1
58897,"Metastaticbreastcancer",803182,1
58898,"Metastaticbreastcancer",606133,1
58899,"Metastaticbreastcancer",601697,1
58900,"Metastaticbreastcancer",601008,1
58901,"Metastaticbreastcancer",609033,1
58902,"Metastaticbreastcancer",800289,1
58903,"Metastaticbreastcancer",607372,1
58904,"Metastaticbreastcancer",801799,1
58905,"Metastaticbreastcancer",805384,1
58906,"Metastaticbreastcancer",604544,1
58907,"Metastaticbreastcancer",604709,1
58908,"Metastaticbreastcancer",603981,1
58909,"Metastaticbreastcancer",610273,1
58910,"Metastaticbreastcancer",607572,1
58911,"Metastaticbreastcancer",606319,1
58912,"Metastaticbreastcancer",609113,1
58913,"Metastaticbreastcancer",603631,1
58914,"Metastaticbreastcancer",601123,1
58915,"Metastaticbreastcancer",609729,1
58916,"Metastaticbreastcancer",602794,1
58917,"Metastaticbreastcancer",606838,1
58918,"Metastaticbreastcancer",602154,1
58919,"Metastaticbreastcancer",800937,1
58920,"Metastaticbreastcancer",606382,1
58921,"Metastaticbreastcancer",604638,1
58922,"Metastaticbreastcancer",805626,1
58923,"Metastaticbreastcancer",608666,1
58924,"Metastaticbreastcancer",602030,1
58925,"Metastaticbreastcancer",608382,1
58926,"Metastaticbreastcancer",606575,1
58927,"Metastaticbreastcancer",606625,1
58928,"Metastaticbreastcancer",605236,1
58929,"Metastaticbreastcancer",604382,1
58930,"Metastaticbreastcancer",605661,1
58931,"Metastaticbreastcancer",600062,1
58932,"Metastaticbreastcancer",606116,1
58933,"Metastaticbreastcancer",607999,1
58934,"Metastaticbreastcancer",612363,1
58935,"Metastaticbreastcancer",610035,1
58936,"Metastaticbreastcancer",606962,1
58937,"Metastaticbreastcancer",603607,1
58938,"Metastaticbreastcancer",611559,1
58939,"Metastaticbreastcancer",611663,1
58940,"Metastaticbreastcancer",611850,1
58941,"Metastaticbreastcancer",608480,1
58942,"Metastaticbreastcancer",802584,1
58943,"Metastaticbreastcancer",607328,1
58944,"Metastaticbreastcancer",603224,1
58945,"Metastaticbreastcancer",610318,1
58946,"Metastaticbreastcancer",804342,1
58947,"Metastaticbreastcancer",603665,1
58948,"Metastaticbreastcancer",611451,1
58949,"Metastaticbreastcancer",612127,1
58950,"Metastaticbreastcancer",609105,1
58951,"Metastaticbreastcancer",603223,1
58952,"Metastaticbreastcancer",601115,1
58953,"Metastaticbreastcancer",605771,1
58954,"Metastaticbreastcancer",607856,1
58955,"Metastaticbreastcancer",603203,1
58956,"Metastaticbreastcancer",607220,1
58957,"Metastaticbreastcancer",611421,1
58958,"Metastaticbreastcancer",804802,1
58959,"Metastaticbreastcancer",609121,1
58960,"Metastaticbreastcancer",602102,1
58961,"Metastaticbreastcancer",601688,1
58962,"Metastaticbreastcancer",601864,1
58963,"Metastaticbreastcancer",606501,1
58964,"Metastaticbreastcancer",607718,1
58965,"Metastaticbreastcancer",606864,1
58966,"Metastaticbreastcancer",601125,1
58967,"Metastaticbreastcancer",602790,1
58968,"Metastaticbreastcancer",612171,1
58969,"Metastaticbreastcancer",600725,1
58970,"Metastaticbreastcancer",800278,1
58971,"Metastaticbreastcancer",611442,1
79807,"Breasttum",606838,1
79808,"Breasttum",601125,1
83276,"Pagetsbreastdisease",603663,1
83277,"Pagetsbreastdisease",607763,1
83318,"Inflammatorybreastcancer",607147,1
83319,"Inflammatorybreastcancer",603812,1
83320,"Inflammatorybreastcancer",803498,1
34475,"Non-small-celllungcancer",608410,2
34476,"Non-small-celllungcancer",611541,2
34477,"Non-small-celllungcancer",606511,2
34478,"Non-small-celllungcancer",610491,2
34479,"Non-small-celllungcancer",611085,2
34480,"Non-small-celllungcancer",803680,2
34481,"Non-small-celllungcancer",611638,2
34482,"Non-small-celllungcancer",610860,2
34483,"Non-small-celllungcancer",604315,2
34484,"Non-small-celllungcancer",611428,2
34485,"Non-small-celllungcancer",603940,2
34486,"Non-small-celllungcancer",605229,2
34487,"Non-small-celllungcancer",608572,2
34488,"Non-small-celllungcancer",603425,2
34489,"Non-small-celllungcancer",609631,2
34490,"Non-small-celllungcancer",604470,2
34491,"Non-small-celllungcancer",610514,2
34492,"Non-small-celllungcancer",606842,2
34493,"Non-small-celllungcancer",610358,2
34494,"Non-small-celllungcancer",609479,2
34495,"Non-small-celllungcancer",601954,2
34496,"Non-small-celllungcancer",611633,2
34497,"Non-small-celllungcancer",609132,2
34498,"Non-small-celllungcancer",604735,2
34499,"Non-small-celllungcancer",611258,2
34500,"Non-small-celllungcancer",607763,2
34501,"Non-small-celllungcancer",607412,2
34502,"Non-small-celllungcancer",611645,2
34503,"Non-small-celllungcancer",600660,2
34504,"Non-small-celllungcancer",602027,2
34505,"Non-small-celllungcancer",606736,2
34506,"Non-small-celllungcancer",606201,2
34507,"Non-small-celllungcancer",605649,2
34508,"Non-small-celllungcancer",600078,2
34509,"Non-small-celllungcancer",608046,2
34510,"Non-small-celllungcancer",609062,2
34511,"Non-small-celllungcancer",609120,2
34512,"Non-small-celllungcancer",601394,2
34513,"Non-small-celllungcancer",607312,2
34514,"Non-small-celllungcancer",603491,2
34515,"Non-small-celllungcancer",604472,2
34516,"Non-small-celllungcancer",602312,2
34517,"Non-small-celllungcancer",602646,2
34518,"Non-small-celllungcancer",605111,2
34519,"Non-small-celllungcancer",601103,2
34520,"Non-small-celllungcancer",607790,2
34521,"Non-small-celllungcancer",602704,2
34522,"Non-small-celllungcancer",803535,2
34523,"Non-small-celllungcancer",605198,2
34524,"Non-small-celllungcancer",609033,2
34525,"Non-small-celllungcancer",601408,2
34526,"Non-small-celllungcancer",608252,2
34527,"Non-small-celllungcancer",805576,2
34528,"Non-small-celllungcancer",605423,2
34529,"Non-small-celllungcancer",804291,2
34530,"Non-small-celllungcancer",604544,2
34531,"Non-small-celllungcancer",610466,2
34532,"Non-small-celllungcancer",805935,2
34533,"Non-small-celllungcancer",607623,2
34534,"Non-small-celllungcancer",611476,2
34535,"Non-small-celllungcancer",607347,2
34536,"Non-small-celllungcancer",609717,2
34537,"Non-small-celllungcancer",611710,2
34538,"Non-small-celllungcancer",610782,2
34539,"Non-small-celllungcancer",609729,2
34540,"Non-small-celllungcancer",601516,2
34541,"Non-small-celllungcancer",605263,2
34542,"Non-small-celllungcancer",608034,2
34543,"Non-small-celllungcancer",604674,2
34544,"Non-small-celllungcancer",604625,2
34545,"Non-small-celllungcancer",606892,2
34546,"Non-small-celllungcancer",608666,2
34547,"Non-small-celllungcancer",603530,2
34548,"Non-small-celllungcancer",605218,2
34549,"Non-small-celllungcancer",801730,2
34550,"Non-small-celllungcancer",610673,2
34551,"Non-small-celllungcancer",602806,2
34552,"Non-small-celllungcancer",604861,2
34553,"Non-small-celllungcancer",607990,2
34554,"Non-small-celllungcancer",611585,2
34555,"Non-small-celllungcancer",600062,2
34556,"Non-small-celllungcancer",611181,2
34557,"Non-small-celllungcancer",610040,2
34558,"Non-small-celllungcancer",612220,2
34559,"Non-small-celllungcancer",606741,2
34560,"Non-small-celllungcancer",611218,2
34561,"Non-small-celllungcancer",602839,2
34562,"Non-small-celllungcancer",800706,2
34563,"Non-small-celllungcancer",610659,2
34564,"Non-small-celllungcancer",606606,2
34565,"Non-small-celllungcancer",610960,2
34566,"Non-small-celllungcancer",602889,2
34567,"Non-small-celllungcancer",609903,2
34568,"Non-small-celllungcancer",609866,2
34569,"Non-small-celllungcancer",800310,2
34570,"Non-small-celllungcancer",608480,2
34571,"Non-small-celllungcancer",800858,2
34572,"Non-small-celllungcancer",607328,2
34573,"Non-small-celllungcancer",609196,2
34574,"Non-small-celllungcancer",600037,2
34575,"Non-small-celllungcancer",612135,2
34576,"Non-small-celllungcancer",609602,2
34577,"Non-small-celllungcancer",609595,2
34578,"Non-small-celllungcancer",611010,2
34579,"Non-small-celllungcancer",604459,2
34580,"Non-small-celllungcancer",606547,2
34581,"Non-small-celllungcancer",603223,2
34582,"Non-small-celllungcancer",604567,2
34583,"Non-small-celllungcancer",603949,2
34584,"Non-small-celllungcancer",605336,2
34585,"Non-small-celllungcancer",606624,2
34586,"Non-small-celllungcancer",610195,2
34587,"Non-small-celllungcancer",601688,2
34588,"Non-small-celllungcancer",601546,2
34589,"Non-small-celllungcancer",601388,2
34590,"Non-small-celllungcancer",601576,2
34591,"Non-small-celllungcancer",602315,2
34592,"Non-small-celllungcancer",611440,2
34593,"Non-small-celllungcancer",605796,2
34594,"Non-small-celllungcancer",607477,2
34595,"Non-small-celllungcancer",601379,2
34596,"Non-small-celllungcancer",612200,2
34597,"Non-small-celllungcancer",804378,2
34598,"Non-small-celllungcancer",606847,2
34599,"Non-small-celllungcancer",604523,2
34600,"Non-small-celllungcancer",802254,2
34601,"Non-small-celllungcancer",610731,2
34602,"Non-small-celllungcancer",611502,2
34603,"Non-small-celllungcancer",601069,2
34604,"Non-small-celllungcancer",612082,2
34605,"Non-small-celllungcancer",605133,2
34606,"Non-small-celllungcancer",609759,2
34607,"Non-small-celllungcancer",610041,2
34608,"Non-small-celllungcancer",611499,2
34609,"Non-small-celllungcancer",606644,2
34610,"Non-small-celllungcancer",804667,2
34611,"Non-small-celllungcancer",801264,2
34612,"Non-small-celllungcancer",607163,2
34613,"Non-small-celllungcancer",609702,2
34614,"Non-small-celllungcancer",610026,2
34615,"Non-small-celllungcancer",601719,2
34616,"Non-small-celllungcancer",610618,2
34617,"Non-small-celllungcancer",609809,2
34618,"Non-small-celllungcancer",603625,2
34619,"Non-small-celllungcancer",610243,2
34620,"Non-small-celllungcancer",601302,2
34621,"Non-small-celllungcancer",606391,2
34622,"Non-small-celllungcancer",606085,2
34623,"Non-small-celllungcancer",608845,2
34624,"Non-small-celllungcancer",800869,2
34625,"Non-small-celllungcancer",605485,2
34626,"Non-small-celllungcancer",604477,2
34627,"Non-small-celllungcancer",600232,2
34628,"Non-small-celllungcancer",805301,2
34629,"Non-small-celllungcancer",608675,2
34630,"Non-small-celllungcancer",600989,2
34631,"Non-small-celllungcancer",604397,2
34632,"Non-small-celllungcancer",610339,2
34633,"Non-small-celllungcancer",600367,2
34634,"Non-small-celllungcancer",610386,2
34635,"Non-small-celllungcancer",611709,2
34636,"Non-small-celllungcancer",608396,2
34637,"Non-small-celllungcancer",609253,2
34638,"Non-small-celllungcancer",606319,2
34639,"Non-small-celllungcancer",607009,2
34640,"Non-small-celllungcancer",608165,2
34641,"Non-small-celllungcancer",804002,2
34642,"Non-small-celllungcancer",602794,2
34643,"Non-small-celllungcancer",608192,2
34644,"Non-small-celllungcancer",611764,2
34645,"Non-small-celllungcancer",607138,2
34646,"Non-small-celllungcancer",602030,2
34647,"Non-small-celllungcancer",606843,2
34648,"Non-small-celllungcancer",611186,2
34649,"Non-small-celllungcancer",609239,2
34650,"Non-small-celllungcancer",601495,2
34651,"Non-small-celllungcancer",600540,2
34652,"Non-small-celllungcancer",605236,2
34653,"Non-small-celllungcancer",604866,2
34654,"Non-small-celllungcancer",605013,2
34655,"Non-small-celllungcancer",610212,2
34656,"Non-small-celllungcancer",606395,2
34657,"Non-small-celllungcancer",609365,2
34658,"Non-small-celllungcancer",611444,2
